,Q1_Q1,Q1_Q2,Q1_Q3,Q2_Q1,Q2_Q2,Q2_Q3,Q3_Q1,Q3_Q2,Q3_Q3
1982-06-01,-0.039815286375324443,-0.025170988104701676,0.0362536795684593,-0.02114713725398085,-0.011007064759872556,-0.011210280921502844,-0.033777315795588625,-0.01799292897544011,0.018753303536939672
1982-07-01,-0.06291745090466815,-0.01498424896743384,-0.027352220032232914,-0.05110079163385952,-0.04389660596217922,0.006511144991079522,-0.01082367465327357,-0.014576568505984211,-0.03853070946109653
1982-08-01,0.11210741007545155,0.16810241030560769,0.15429329103971595,0.141060401388189,0.1360143440591789,0.12568656990306315,0.11204189697713095,0.11007581455023664,0.12981698252094448
1982-09-01,-0.00281379410256858,-0.03932965113213802,-0.0002488485736117886,0.01978357518901454,-0.012708101001315145,0.01521308335599926,0.007867050028599583,0.009532970497633476,0.019626660360301387
1982-10-01,0.1452037341872699,0.19310746489912486,0.16573601440285915,0.10345673816200651,0.12693734351164168,0.16328162454143708,0.0747839827748775,0.08251729950171231,0.1422285557445126
1982-11-01,0.04608861900462399,0.09213389956380288,0.09707135279448095,-0.008752925085242313,0.03447750166809793,0.07033222279505258,0.04645273001356327,0.024585192113078216,0.03614790147469332
1982-12-01,0.034611171216777606,0.0077532369887961085,0.04476518429706185,0.013372241065148161,0.006757349073185708,-0.022078406512731092,0.04858086925678856,0.005358874692770397,0.0014673234907878379
1983-01-01,0.07290491510063846,0.04750409198549334,-0.008981856264705733,0.06385649831486093,0.030359844188043304,0.016436076849188092,0.01587875344451719,0.0731012996168213,-0.011754147112161894
1983-02-01,0.009400420145104251,0.0496982263031726,0.057921346249356756,0.029095290013552298,0.04243375603127649,0.05565216492749091,0.003466759935559549,-0.0008189293665663852,0.026699960355208125
1983-03-01,0.0029095236939641785,0.026955590851885272,0.05370828589591716,0.045964621345240674,0.044111300582005866,0.07875753294986534,0.027386007942242704,0.01327538665185041,0.04749035628393667
1983-04-01,0.03439431928918888,0.07012827382833678,0.0972789359443001,0.07869069028644675,0.0678699621146434,0.08913810411994678,0.09304954288993633,0.04761031304477545,0.07076918016024271
1983-05-01,0.043753247951105606,0.007337245866172931,-0.019377237291228224,0.022662427930574085,0.01661501556665548,-0.025312675741762984,-0.04492548746378587,-0.025278941738510276,-0.04497786003779208
1983-06-01,0.06029141988520467,0.01990369861853503,0.05631260697091606,0.060898530054137215,0.004782332041383863,0.04967335520378751,0.05132686295286036,-0.023838627561755775,0.02497844191898604
1983-07-01,-0.04185527098916274,-0.04309558275826171,-0.0454216060589023,-0.0432749537195181,-0.0364021855064706,-0.018177402009575683,-0.026559760942025504,-0.015530645129298604,-0.03507531822261964
1983-08-01,0.011723746644824284,0.001339814902287865,-0.039175918086840615,0.0297802224595187,0.003699765185143744,0.002131903857736604,0.02618450650858507,0.03679131695660024,-0.024076575222233866
1983-09-01,-0.008481360688975731,0.00551840919742803,0.0023290570327595883,-0.006941120256751972,0.018198341266575376,0.026239072360564792,0.010388854387768372,0.017201762327513154,0.04966726342396687
1983-10-01,-0.06813289919326534,-0.047118442787651316,-0.010605861793352971,-0.023639012509765522,-0.002474544885958315,0.0008981122028315124,-0.008606368316231197,-0.0018745872919248494,0.031102707796148644
1983-11-01,0.03367712550322858,0.07471222330361665,0.04094252903270252,0.03019812552982059,0.051401539805045526,0.03331262269159964,-0.007184930117846951,0.0030116320463455856,0.0015511115783593769
1983-12-01,0.0024928278715310353,-0.005435925927059349,-0.028972911848612563,0.018452507315028135,-0.008566593066800824,-0.02027053163890724,-0.004740701214799454,-0.03347501478090738,-0.02475137151002521
1984-01-01,-0.032112497966927674,-0.04140176805949151,-0.03793024915766604,0.037748526978072336,-0.041537823822180915,-0.03515850968721444,0.010508632328097636,-0.02047278251429518,-0.014604038409267803
1984-02-01,-0.06581239526837183,-0.07046839229892769,-0.0632961109592197,-0.05478425447710117,-0.056010948890172996,-0.05271657909876518,-0.0007430553478298789,-0.044827659374729475,-0.038017926822381455
1984-03-01,0.01913514981011674,0.025495446830409205,0.027016916832328625,0.03766953812069637,0.031440491719201866,0.024556262405269855,-0.004676111087199953,-0.004110163373449621,0.0177008203835188
1984-04-01,-0.004504122036745319,-0.013274775852269187,-0.010838784299104683,1.6414624490096105e-05,0.0013577731885552405,-0.005087393897460251,0.013863696733401498,0.010179598092877589,-0.0002673852227465818
1984-05-01,-0.07651326186144317,-0.08056113487066764,-0.07465051576962142,-0.06671346582295729,-0.065829041291442,-0.05200870363547709,-0.054995868139882526,-0.02570532244750314,-0.04119399163532819
1984-06-01,0.022761011515989645,0.03689344161361565,0.025624600108259205,0.00589379217502123,0.019848868330395227,0.04229996807864628,0.006102439571124569,0.015291757592089918,0.03925906838389736
1984-07-01,-0.020288497619800346,-0.027678702333122245,0.006731693690451956,-0.03885134361789036,-0.0024253885293378085,-0.015835018549593648,-0.05965414858538057,0.018514012377659254,-0.004085826117777082
1984-08-01,0.12788752293147054,0.13178487705046346,0.1144761001677079,0.1210005740225801,0.11270112349629367,0.11503547911575544,0.10719242914390051,0.05887854745904203,0.08844261925299378
1984-09-01,-0.04215417885620999,-0.007387799642612278,-0.026678619130747306,-0.021097696271413127,-0.019351636922231692,-0.036454910330623244,0.012400191708039451,0.001978271280532802,0.012888090102643943
1984-10-01,-0.014857040786583122,-0.0014761663436725359,-0.005473213560435241,-0.009532727391425562,0.008092992760021381,0.006939882535576104,-0.011040344053144094,0.025211806964418514,0.00804878935137192
1984-11-01,-0.03464646249010249,-0.01121596386336974,-0.009648951942889528,-0.026408361269958283,-0.011311971494356799,-0.028907177043024288,-0.01367990561029847,0.0055061754482600015,-0.006580075086988545
1984-12-01,0.029254921323605892,0.03881605608724276,0.0437615715408577,0.008894065421782699,0.026902692109207548,0.02288281796273205,0.015600973846118311,0.01724286751610012,0.016844594883675856
1985-01-01,0.12045940618262224,0.10230316420549757,0.10789378993899168,0.08537025418681435,0.06122124055646307,0.10173507131488134,0.058013986523835444,0.025761617283735744,0.045172497567760504
1985-02-01,-0.021114228464682364,-0.012171415876758485,-0.003958062209395813,0.01467580646960956,0.010246574159323195,0.02115624065900784,0.011960805323932247,0.033754330126583645,0.03182199048199153
1985-03-01,-0.01812370820252094,-0.027517986367506814,0.003498696612229656,-0.009953977284704357,-0.016898754459676986,-0.022071725847903952,-0.0028167107575934455,0.0510429230231446,0.025179493630194023
1985-04-01,-0.04024463960339967,-0.017079750840610947,-0.03319597490842919,-0.004410265146726669,-0.02213343779723681,-0.007485231040274549,0.003931985804950598,-0.01356793749285278,-0.017630125632366347
1985-05-01,0.0764581551103095,0.09300369225328142,0.07118878391179949,0.04894823982231248,0.07360919017404266,0.08032214168799294,0.03556296434021922,0.06535454075535739,0.08562638633966589
1985-06-01,0.003269714039881178,0.017171840019305787,0.03986494656443306,0.002283842815367439,0.016292465734341108,0.008921012078726236,-0.005528698216202978,0.028436098870253966,0.011059017808019761
1985-07-01,0.03181900504863824,0.0025839656911691615,0.0033885992104449704,0.008362840590225438,0.0008664689308197793,-0.024440542716057775,-0.004037049693182159,-0.03570212870705751,-0.014714151495864854
1985-08-01,-0.012488908006924867,-0.037739830603745174,-0.010044870240102357,-0.01870676121778307,-0.02561101362068597,-0.005928083496312195,-0.006538185504410739,0.00762301923380067,0.006301868914805013
1985-09-01,-0.06390682407269394,-0.05649317516962283,-0.03972658137854973,-0.03952050910742532,-0.04659666342971413,-0.050196358079392656,-0.025418632947102553,-0.007505089725831242,-0.028990819319241537
1985-10-01,0.03517841788223734,0.032447393873114266,0.06408781538846033,0.019586426643811876,0.0516760331629016,0.04953308094321283,0.0468221677882849,0.04007203640030869,0.04494795594533792
1985-11-01,0.06994611067114022,0.07902739686150548,0.08466732583228466,0.07358825411987514,0.0681121864696058,0.0654479899634725,0.05865241466781046,0.07572395180556589,0.06901994748123437
1985-12-01,0.05618885250643662,0.03788848470705327,0.045277258867096916,0.06328334863253031,0.04568672542373495,0.0539015009359906,0.025764867749347747,0.043097979570610186,0.038564701335356104
1986-01-01,0.025284154414467505,0.019489865945020775,0.04452729324438891,-0.013382706454718295,0.03139861686132076,0.016853938592880768,-0.04102131235965043,0.022170943156923653,0.016836480346981875
1986-02-01,0.10993102289925824,0.107078020732246,0.0875083757317474,0.04719347570521177,0.09578539852907174,0.07024214242650452,0.067142304830479,0.0857977239094994,0.07768282314705371
1986-03-01,0.06098084430890418,0.050523089784384904,0.06515206349460939,0.03311079793999729,0.061827234496097984,0.05612279889172386,0.06527229692528326,0.06668716141936851,0.04768376663681932
1986-04-01,-0.05219952633190725,-0.053675080481547344,-0.03582152018807505,-0.010789377958211386,0.010327951998521418,-0.025144973145755166,0.014786963386241293,-0.02105692396742843,-0.04295359151236834
1986-05-01,0.046109901237382844,0.044531149402258836,0.05947009195688213,0.05867592535467424,0.07031531140704475,0.04683210228659344,0.04350823819565615,0.03923483745351334,0.05321933018144306
1986-06-01,-0.007291651598667234,-0.006964078387927208,0.014035407284478565,0.014277403435453386,0.0350395625902957,0.023456532855424844,-0.0020080115847475807,0.0406748838974486,0.03605798529087614
1986-07-01,-0.08632472677284135,-0.07806145322402498,-0.08129400033518057,-0.07893662051888553,-0.06264882075979263,-0.06991892104755287,-0.061970347397453315,-0.023596362228900818,-0.01608642895245994
1986-08-01,0.08820217842468323,0.06870592432167213,0.07838872340817726,0.07426142804347294,0.06392201647202689,0.05426977395647758,0.08169057164598592,0.06709768933716115,0.05052716981586442
1986-09-01,-0.10698235311120866,-0.09386005273701667,-0.05378128178847973,-0.07326706575763517,-0.08930924548423716,-0.06686739368982861,-0.048210787746994936,-0.10418009719283147,-0.09883158047857266
1986-10-01,0.06530277438530974,0.09862967589659707,0.07193539992889078,0.05229468531567782,0.06579633474256086,0.07520334167879628,0.025200867228897014,0.08011518624294911,0.061042888880553696
1986-11-01,0.02010102733783534,0.023830970514358098,0.0316016892711944,0.037365900558411845,0.020415170038359114,0.00775373041788737,0.029833744252696373,0.017856221007771605,0.011994413429529376
1986-12-01,-0.04507615606633897,-0.029170151793207824,-0.04548313216399714,-0.021034892956541186,-0.024302564227836727,-0.03203141857291757,-0.01960490145160207,-0.038244176084350726,-0.043767923772467195
1987-01-01,0.174658697576377,0.13477307155157525,0.13605859930932732,0.1645680713480209,0.14841839355942898,0.1633756628354283,0.10586517082515177,0.12932240198961412,0.11306773763493849
1987-02-01,0.05848154656290798,0.06401551763298094,0.03791668930944995,0.05670300575829229,0.059597600361402894,0.06398402095900835,0.019243383216090697,0.033643852926316914,0.04961969664570625
1987-03-01,0.03920403198882645,0.014906539492196912,-0.005409781334417479,0.016745553947464478,0.02161527321564269,0.019202301953240155,0.025960254760716655,0.041647250173581236,0.01937281487699985
1987-04-01,0.018992709841364832,-0.01631475948595155,-0.004180301160343516,-0.0013519849805713755,-0.011523898195177358,-0.020448941015325156,-0.006864412274486871,-0.030384213359853102,0.0018154827454551275
1987-05-01,0.010331935202390344,-0.006622455788146821,0.021168073128806468,-0.010068596640542587,4.774777688428943e-05,0.03204431034919568,0.006365935918316204,0.030669913128034836,0.025536642615143924
1987-06-01,0.03777573611686632,0.0333112050459296,0.0663660330613532,0.04484958989418024,0.06326922575154474,0.050715806414811174,0.05247568556531955,0.047474497003097665,0.04169689050707558
1987-07-01,0.058015200559150944,0.0714330083965525,0.0858644562929308,0.05077798616099251,0.07069126112369672,0.07519153803355472,0.021261018616146574,0.039257690384459996,0.07707083396132117
1987-08-01,0.06630896655625912,0.042067642471634324,-0.004153545792454166,0.046178428833389275,0.03409187982512863,0.02605861344403995,0.04248933625495923,0.04076882534279557,-0.014818707836168427
1987-09-01,-0.021318191558207526,-0.05101159766015928,0.021705525528833692,-0.015461295251093118,-0.027705704191041115,0.012356486392041545,-0.02626841078936767,-0.028779375613501135,-0.02109707719133151
1987-10-01,-0.26908657619178133,-0.27390011447103674,-0.2853297220131027,-0.23749506677865787,-0.217670438638687,-0.25817152570467256,-0.13138841131575296,-0.1719352429773554,-0.2528974037465171
1987-11-01,-0.09443236220328091,-0.06729960816892058,-0.032428419785107666,-0.08543235007082774,-0.07224652399052747,-0.0735005579401102,-0.08323054464876137,-0.09882914483986976,-0.057145622863968244
1987-12-01,0.14618065902941868,0.10882418889230829,0.11755116425894281,0.08110964780028519,0.09799057137744153,0.08549268784880201,0.02662951211283472,0.04696793207283814,0.07040685848029626
1988-01-01,0.027239353859453915,0.0606646378431607,0.018469595303555797,0.027023627454491852,0.0364839309450883,0.0267993476594479,0.0955370648042211,0.030765774821479658,0.04499659728367608
1988-02-01,0.07620924771278975,0.07587303835318679,0.12735035837907,0.04537436513789164,0.07050985275630214,0.09765010029395627,-0.004681838727927483,0.030653507637486622,0.06549952910295023
1988-03-01,-0.03828357678553221,-0.017174474254348256,0.008727220670695729,-0.05508469481081164,-0.021741225818731186,0.014503630688501388,-0.044067422515249866,-0.041422148594453506,0.005077856008906162
1988-04-01,0.010500822216061453,0.007586846735592324,0.022686125088319277,-0.010501521943081269,0.016014277373251187,0.020829839661120536,0.005925944305082555,0.013985602028770874,0.02069342057626293
1988-05-01,-0.015680804138898812,-0.002988219932050448,-0.017147352780128654,5.7289408431776545e-06,0.010871649463971646,-0.003788160064555456,0.030560128202992247,-0.0028915661673996167,0.005642669079247438
1988-06-01,0.08648820701917283,0.05979158636447322,0.07677836443844623,0.038805173500729796,0.05274940562266181,0.05481045861267786,0.022447619305355264,0.03615617865699205,0.020599097410228133
1988-07-01,-0.023676609694359245,0.01034802611130821,-0.00894373678275064,-0.011974981460106093,-0.015756763595523936,-0.016989845661063076,0.0060195716118629505,0.006395456394689001,-0.011777989506722281
1988-08-01,-0.06790721048718776,-0.028154717880095718,-0.03995086061428019,-0.03399512940649109,-0.030123521857448404,-0.0549854013065215,-0.024597462421991432,-0.028181314258617144,-0.030918579283972285
1988-09-01,0.03629051294682984,0.04785527879038217,0.028122481323016316,0.0660428516906696,0.031042983992884392,0.035423085760121556,0.03264684841316526,0.0278082815065152,0.04500588731728892
1988-10-01,-0.008002952696504292,0.016069230935263763,0.02390283735322741,0.043447035988809814,0.04725445141182837,0.04249820798286899,0.026412065134327315,0.015532516023281939,0.00838369313878988
1988-11-01,-0.03638731033922498,-0.03856627913834036,-0.022815797170375712,-0.006430341814778428,-0.02458576339183011,-0.014168903356210837,-0.019046657833577174,-0.007602789491089698,-0.023473293557375322
1988-12-01,0.029801678221797114,0.018453246001671607,0.040076574015371465,0.016911784140951177,0.0076188125544845685,0.00899468857702941,0.00870569419186134,0.004297674702305833,0.02438958523156058
1989-01-01,0.07743804374487812,0.07923665248452794,0.10959263713294742,0.06827453634103083,0.07463019556668458,0.07958789001263239,0.056850000193712606,0.07014766451760701,0.06599586989814182
1989-02-01,-0.04849583392227875,-0.01270179286820142,-0.02308732605443198,-0.040259515907676506,-0.034193145747667165,-0.008987473519922885,-0.04034399325496471,-0.02470607252054184,-0.0018632575158437307
1989-03-01,-0.015254277648875145,0.019155284125688114,0.009418278270598147,0.04054077035408736,0.014501418472694531,0.013826025701101852,0.004251312250372632,0.040906188991201804,0.0465938574977909
1989-04-01,0.053212799517393106,0.04319436027132542,0.04397512918241235,0.05637684706503718,0.03851688195668663,0.049341855999955345,0.04717752117869553,0.05179926351595196,0.025437305305448948
1989-05-01,0.044682681525337525,0.024872157371991024,0.03545463545911837,0.05442623061537258,0.026990368879905493,0.03015121393803823,0.03601309424755755,0.020030515750981664,0.03520121268192304
1989-06-01,-0.03205638469612971,-0.0017219883491212578,-0.026174988915700435,-0.01993033156434133,-0.0049469097711708,-0.03516346585780969,0.0014555846060268444,-0.011264716244060526,0.014398867110568323
1989-07-01,0.0717854105716119,0.10084189921202513,0.0974585303875842,0.12066997983156563,0.08586138241227069,0.07678883740643869,0.07046926871770813,0.09170049304941372,0.05495238984227254
1989-08-01,0.02800333262315396,0.02518185578712256,0.057307627312196296,0.0027290881843734967,0.052247086033296,0.07495529434929024,-0.010295180045471173,-0.007139560369380657,0.021362178653417493
1989-09-01,-0.027644270941235727,-0.041753224380585006,-0.04072556536634224,-0.00026365273049009427,-0.041880409365395596,-0.024518243202071875,0.007405560134994288,0.018949764696177165,-0.029533429128995817
1989-10-01,-0.02873057859119852,-0.05878104278988949,-0.10009719770837651,-0.028908586171751304,-0.05122091834433189,-0.04486112403860843,0.0033654353575638335,-0.013241685947294274,-0.020897433531934254
1989-11-01,0.007884560888810998,-0.004534889526550236,0.0464843726932386,0.01744188348488887,0.014405276107027978,0.019247549739469516,0.015721208027095483,0.02841860553555804,0.00797028750787556
1989-12-01,-0.010580187734468154,0.009396944167862777,0.004326672460967529,0.021584892283367935,0.025933636663069266,0.013925902932708716,0.04890562104064004,0.019220201088482016,0.017940251264489126
1990-01-01,-0.05272845245038453,-0.07221572471329146,-0.06336756927401921,-0.06937663245957591,-0.06453904951615178,-0.0658110276093295,-0.0908060511120044,-0.05666782434005007,-0.055826891509116086
1990-02-01,0.015458614794335426,0.027110293336876472,0.05548391223466116,0.003375583242626939,0.0236099853760009,0.013922893591018566,-0.00262375663531424,0.0008860239818082108,0.01502271838260947
1990-03-01,0.029122694020602673,0.021368785198299038,0.057680377277131004,0.03490170330050971,0.030223371586915616,0.015359469293796515,0.012872098105137467,0.028002955242141556,-0.0017312755900975776
1990-04-01,-0.022064614367766022,-0.03307181766926956,-0.042628897832436424,-0.013513038998842333,-0.049681187589441705,-0.05998787143331635,-0.027001589091069745,-0.01888753547938996,-0.029802698414663896
1990-05-01,0.1170807976227092,0.09860936413048071,0.10075686227838117,0.0919817120616225,0.08402104284769396,0.09863834108459409,0.08878922196396818,0.09238321806882997,0.06345472891288144
1990-06-01,0.011250166650365028,-0.022058674485764228,-0.03196840971197752,-0.007109762353514232,-0.015698638161568527,-0.03489933326375859,-0.011978845393112884,0.014160570362615324,-0.030174941075705567
1990-07-01,-0.04630983596717781,-0.032065261784365216,0.021947074364280537,0.001913523271544054,-0.024294043603564384,0.019683488619412017,-0.0016557705210943656,0.020510046232477763,0.013536492397611066
1990-08-01,-0.12510269927133744,-0.12925338787257645,-0.1576195937858592,-0.10726100905216125,-0.1271555788587273,-0.07913941869998373,-0.07684273950647863,-0.06808892766423212,-0.07264874171735214
1990-09-01,-0.0899542623398669,-0.07535454804979604,-0.10615707192900446,-0.08425810662310608,-0.09077500066363267,-0.07290309629323387,-0.02226658374351391,-0.0018871189112269074,-0.060134127385664156
1990-10-01,-0.03253789024797265,-0.05259055294871213,-0.08065002452924852,-0.016752199748708573,-0.026718356332977047,-0.02735115955748643,0.035342126802475275,0.00924664670979489,-0.06017255041999934
1990-11-01,0.055067240392403294,0.134530247478382,0.17722884836421676,0.062307266635596104,0.07925489434932469,0.11099328024036544,0.04963400183277583,0.02679974474123909,0.04778103614971713
1990-12-01,0.04783039242802375,0.05923285428357256,0.06596825195205708,0.01876790473259847,0.047749338475337744,0.028821293804407566,0.01426136724415934,0.024484535807946926,-0.0045863581253257745
1991-01-01,0.10934705711051904,0.10036228132211028,0.15514838233378556,0.05904933539529397,0.07594157362769749,0.10363793743202686,0.021151973209026616,-0.013404736467215947,0.004478686505441398
1991-02-01,0.06480458640958797,0.09962865339929004,0.15820564308794818,0.06842920021042062,0.05433571373348916,0.08129764983007767,0.05352308755837519,0.0716220129284211,0.05961445272610551
1991-03-01,0.01952118268251448,0.04206802309011375,0.0512591553074429,0.03029003186688574,0.02561602348776909,0.039904336198411376,0.006160574407492067,0.024015375191524982,0.020467499237145803
1991-04-01,0.020632900002813346,0.02191811318239715,0.02625827840644932,0.005178067086531307,0.003213767107546281,-0.027354056476035872,-0.0146278671028389,-0.0017362258156761162,-0.010507952825925738
1991-05-01,0.07753191811751448,0.06503165547372664,0.08364982726036219,0.054713119696556935,0.07210748871786182,0.07116054976453112,0.0014368274687887907,0.011050132115551604,0.03775737428220968
1991-06-01,-0.07045893412948602,-0.06979597613374307,-0.07931443841177387,-0.04064693916559534,-0.046903167991713,-0.059626584764521186,-0.05023832366516668,-0.03093745430184632,-0.03151747441267047
1991-07-01,0.04323561326224234,0.03391062384149778,0.06000699646577902,0.06567354182340568,0.030111743926546933,0.01884139099328208,0.03521746348355057,0.04737294312972677,0.02824323960331651
1991-08-01,0.030118012952094306,0.02657853383801087,0.04755051757477461,0.03622652695932525,0.021375779044011493,0.021009958412653355,0.00553206554570616,0.021853402591095555,-0.012711389750941538
1991-09-01,-0.024824374874144094,-0.036228540135550845,-0.039384816310095716,-0.031378449910905326,-0.04099366319400828,-0.04215470744534001,0.004060326994519711,-0.007283137901289135,-0.0027391831455927033
1991-10-01,0.007250479665754396,0.002951894142407897,0.012419798642472772,0.013390253064525421,0.029487647457479765,-0.0031122747899199185,0.012873120480550667,0.014868915985842099,0.007274738050132069
1991-11-01,-0.03977135524161363,-0.07727330254492941,-0.0632678358849458,0.0002951318842522874,-0.07640712606248803,-0.07656837910507697,-0.04238508875418764,-0.03341162859975856,-0.04786919393115629
1991-12-01,0.11054368850869073,0.16134830512709258,0.15435171584864574,0.1467658490772569,0.11633237565539961,0.11237686729789095,0.10445242665989457,0.07677976021848192,0.09614277641115168
1992-01-01,0.021923251861267378,0.01617802980806079,0.08036708428971699,-0.03596223087243893,0.02914092390635291,0.04778164510212621,-0.05667088855765675,-0.035340090438359166,-0.023283537230674497
1992-02-01,0.03395646207276747,0.07125064357058211,0.06885259692539689,-0.004141383430018339,0.00905853719247144,0.05903395163541658,-0.010758481366483644,-0.004848325179402228,0.03308627211768935
1992-03-01,-0.019772616586899026,-0.029619345263472742,-0.0035763406350786476,-0.02649418514153061,-0.009346270819263912,-0.007195764249487548,-0.017681154462730473,-0.02506780282734203,-0.022608820224307144
1992-04-01,0.006185745594907352,-0.006109597415632006,0.03264810540731234,-0.009998933971671647,0.021858304149716994,0.07366651906020516,0.0519938378180726,0.0573872722679458,0.06520266710136258
1992-05-01,-0.0015431636502311913,-0.0032240666035830007,-0.006650343254395992,0.014408224900887091,-0.0015607475314586771,-0.0033087803260980105,-0.005297667234502354,0.021368373633274068,-0.004676987736919406
1992-06-01,-0.01793439543635629,-0.010967896025769001,-0.02615908821691882,-0.02157578388425108,-0.02188058438678396,-0.01145380021823437,-0.00994426702962175,-0.015043456474925568,0.005698934293182184
1992-07-01,0.04825532535132006,0.026432091918711535,0.02477316722221789,0.0597266956589891,0.01431330107506787,0.023068728920924642,0.0574775784993227,0.04285848138537166,-0.0007165997732409431
1992-08-01,-0.030605672297329585,-0.03859766916925961,-0.0796917730768684,-0.012763993454468254,-0.041907288579562024,-0.05175257186664472,0.006512956172833161,-2.376492138682438e-05,-0.05480497789873722
1992-09-01,0.01209681010675578,0.03830625857931877,0.04420584355904566,0.007717941454855194,0.022865577909577932,0.019355360634230503,0.00554082127892992,0.009791954479823785,-0.01847824433475332
1992-10-01,0.026172897735949247,0.052849762404057504,0.047902949401064945,0.017141653485988832,0.011166059316094034,0.018148310899361503,-0.013488837286581451,-0.025601714656685804,-0.011618723060812375
1992-11-01,0.0570514475623414,0.06830956311955078,0.08113068806504128,0.02654665893002037,0.035090636361166716,0.0701078209192032,0.008467002146728473,0.015514612684357242,0.021595807776913684
1992-12-01,0.016149800357004165,0.02834682450537298,0.035887562465864255,0.004006636832359885,0.019174188490749956,0.013893398495580349,-0.006550882133853279,0.03164928869907335,0.035743576977021525
1993-01-01,0.002795204115612155,0.07585215145636691,0.08159061392693714,-0.03311710857553907,-0.010070974071190082,0.03255437413799235,-0.008408242736583037,0.021932503890691183,0.036236889251915
1993-02-01,-0.011622123357080736,0.015519926225212071,-0.0019573751924250437,-0.009156512860780477,0.008050831865490013,0.03464697680355211,0.025207420418927526,0.05346603275971469,0.037715376541351715
1993-03-01,0.025574718916430907,0.03168910981476506,0.03014397113393313,0.004839638899694033,0.03421793212340059,0.04037298588816854,0.014072777241713968,0.018607459964421185,0.026635802489055976
1993-04-01,-0.013520072144425965,-0.023024432174692595,-0.027355559146423344,-0.04384736388720503,0.017667552628035967,-0.0011439022193242732,-0.035888270254413074,-0.008920474100621823,-0.004494544730763252
1993-05-01,0.029728502654796457,0.043291393925406825,0.06400901446870184,0.03507036333488888,0.018432604914109932,0.02710897228307662,0.004800123204198823,0.026307612290452424,0.028541835043612844
1993-06-01,0.0030338567646138394,-0.0017228906796066476,0.025125502777604582,-0.031108875990858348,0.0003648549854300513,0.03156210042445853,0.017412279211362416,0.008193950400909518,0.009723396496235208
1993-07-01,-0.0038508517863996773,-0.019568350187194213,-0.002376422751495149,-0.03774434044964931,0.012332672430943506,0.03299933247666081,-0.004276749122126047,-0.003362583234079863,0.030424882017513755
1993-08-01,0.022148444097855876,0.05436873879815011,0.05856060514087618,0.03714355893473487,0.02312702506023716,0.043051906699735694,0.04443870787727315,0.033454768085666886,0.029028032648550448
1993-09-01,-0.01455427819346784,0.007596525371134959,0.03759680517895756,-0.02415025101984143,-0.0077969941498570675,-0.004119146771580977,-0.010553764457543524,-0.009871254942839974,-0.012851979344017902
1993-10-01,0.04752434473610889,-0.0015872622997010108,-0.0018530433605441917,0.04571585059677731,0.015307317311507737,0.05518211631063598,0.014675627961691372,-0.0052989323262446816,0.06010847015305996
1993-11-01,0.020488058873944268,-0.0034680918601072744,0.0018738334381209342,0.017320887076805045,-0.010825654494002834,-0.003018968625772519,-0.03001269087082793,-0.021544648858257905,-0.019939062802110556
1993-12-01,0.02609324614497163,0.019965506445502965,0.04821815809531023,-0.004933430077936715,0.023283455183302933,0.010609353513658396,-0.0018297786308119133,0.009684282323251964,0.011685401965700249
1994-01-01,0.02074296738840856,0.043517650703013444,0.051267601045552946,0.009093834605408907,0.04093674055355866,0.05512979264562728,0.014756069302388613,0.0417273586477789,0.07670201945646203
1994-02-01,-0.04140483070963482,-0.008210820981264418,-0.0010226247954283046,-0.012993794266513549,-0.02655383195887497,-0.028300050976324796,-0.03955431039230842,-0.03734753332674447,-0.023621929876129853
1994-03-01,-0.053189984473400516,-0.05162136823923382,-0.04580178424118362,-0.048935558217128104,-0.036279034171119856,-0.05653979935750378,-0.03259357383629092,-0.02963020296046814,-0.04556314677480771
1994-04-01,0.034550958573720834,0.010285097650005438,-0.010227027164415554,0.019400780250623677,0.011297807080116604,-0.011941640939934852,0.017307514983219852,0.015999554097668154,-0.0020640525452928805
1994-05-01,0.01597296785928073,0.012795333541476382,0.03677760622917898,0.018308585460419996,0.030047127134906704,0.009828258584026741,0.013942993758086926,0.014025247354949562,0.004820278785174317
1994-06-01,-0.009264129356885356,-0.043094551579110685,-0.02506194021769888,-0.022741612111584632,-0.029321327344206786,-0.033039334918054754,-0.013586582561820517,-0.03596577430056206,-0.018758525202840975
1994-07-01,0.043242343035394995,0.04997814031242324,0.0500368548424685,0.015671971761360592,0.03309261214409067,0.025050953950754948,0.030944212416668723,0.03853829896844512,0.01583281656106695
1994-08-01,0.048271209596312294,0.05175152062442125,0.049523449663699495,0.0451816619808115,0.01704464963023352,0.04804413655942689,0.0514068260572875,0.01763900403565457,0.015715189497738535
1994-09-01,-0.020789067920512765,-0.04834052261227856,-0.03260394254771665,-0.019443126481297257,-0.03418188637280795,-0.03491074392954493,-0.015015852207096624,-0.020964132894375202,-0.026217767384081665
1994-10-01,0.0012171404265759168,0.04565622411782515,0.030253816818163536,0.021454835474261146,0.022803309354905613,0.026178506505149225,0.031691799092203765,0.02508484966843225,-0.03357831303935535
1994-11-01,-0.031473455886444394,-0.04713039816053944,-0.021413511240557903,-0.018903197889878525,-0.054460874136371774,-0.06479260334335285,-0.02842136249373963,-0.04386614072209307,-0.044193655553932315
1994-12-01,0.005675598688382956,0.015138223677110822,0.01290168103014994,0.008995634008718112,0.041371617204298064,0.013257381303950249,0.0022209913280180626,0.0066451736592091784,0.027107060677818623
